GPS Week,GPS TOW [s],Pos Mode,INS Mode,Hdg Mode,SVs Tracked,SVs Used,UTC Date,UTC Time,Lat [deg],Lon [deg],Alt Ellips [m],SOG [m/s],COG [deg],Hdg [deg],Vert Vel [m/s],Roll [deg],Pitch [deg],Yaw [deg],PDOP,HDOP,EHPE [m],EVPE [m],Baseline 2D [m],Baseline 3D [m],Corr. Age [s],Delta TOW [ms],2D Delta Pos [m],3D Delta Pos [m]
,278909.900,1,1,,,15,,,-37.8622351056,144.7477510210,16.5975,0.36,192.407,,-0.25,-1.7,2.8,102.0,,,0.18,0.27,,,,0,0.593,1.391
2085,278910.000,1,0,,,15,2019-12-25,05:28:11.999,-37.8622331765,144.7477573193,17.8527,0.02,326.310,,-0.02,,,,,,1.08,2.28,,,,100,0.593,1.388
,278910.000,1,1,,,15,,,-37.8622351580,144.7477511581,16.5944,0.37,191.395,,-0.26,-1.7,2.8,102.0,1.4,0.7,0.18,0.27,,,,0,0.584,1.387
2085,278910.100,1,0,,,15,2019-12-25,05:28:12.099,-37.8622332014,144.7477573357,17.8536,0.01,129.806,,0.00,,,,1.4,0.7,1.08,2.28,,,,100,0.584,1.388
,278910.100,1,1,,25,15,,,-37.8622352220,144.7477513003,16.5915,0.36,190.633,,-0.25,-1.7,2.8,102.0,,,0.18,0.27,,,,0,0.576,1.387
2085,278910.200,1,0,,,15,2019-12-25,05:28:12.199,-37.8622332350,144.7477573597,17.8539,0.03,149.744,,-0.01,,,,1.4,0.7,1.08,2.28,,,,100,0.576,1.388
,278910.200,1,1,,,15,,,-37.8622352929,144.7477514453,16.5889,0.37,189.599,,-0.25,-1.8,2.8,102.0,,,0.18,0.27,,,,0,0.567,1.386
2085,278910.300,1,0,,,15,2019-12-25,05:28:12.299,-37.8622332365,144.7477573621,17.8552,0.01,338.199,,0.01,,,,1.4,0.7,1.08,2.28,,,,100,0.568,1.388
,278910.300,1,1,,,15,,,-37.8622353556,144.7477515766,16.5865,0.37,189.026,,-0.25,-1.7,2.8,102.0,,,0.18,0.27,,,,0,0.560,1.387
2085,278910.400,1,0,,,15,2019-12-25,05:28:12.399,-37.8622332323,144.7477573697,17.8573,0.02,15.255,,0.01,,,,,,1.08,2.28,,,,100,0.561,1.389
,278910.400,1,1,,,15,,,-37.8622354173,144.7477517090,16.5843,0.37,188.731,,-0.24,-1.7,2.8,102.0,1.4,0.7,0.17,0.27,,,,0,0.553,1.388
2085,278910.500,1,0,,,15,2019-12-25,05:28:12.499,-37.8622332343,144.7477573643,17.8595,0.02,338.199,,0.01,,,,1.4,0.7,1.08,2.28,,,,100,0.553,1.390
,278910.500,1,1,,,15,,,-37.8622354753,144.7477518321,16.5826,0.38,188.047,,-0.25,-1.8,2.8,102.0,,,0.17,0.27,,,,0,0.546,1.389
2085,278910.600,1,0,,,15,2019-12-25,05:28:12.599,-37.8622332721,144.7477573825,17.8589,0.04,143.130,,-0.03,,,,1.4,0.7,1.08,2.28,,,,100,0.545,1.388
,278910.600,1,1,,31,15,,,-37.8622355524,144.7477519633,16.5802,0.38,187.415,,-0.24,-1.7,2.8,102.0,,,0.17,0.27,,,,0,0.539,1.388
2085,278910.700,1,0,,,15,2019-12-25,05:28:12.699,-37.8622332987,144.7477573767,17.8586,0.03,262.875,,-0.03,,,,1.4,0.7,1.08,2.28,,,,100,0.537,1.387
,278910.700,1,1,,,15,,,-37.8622356217,144.7477520805,16.5781,0.39,187.054,,-0.24,-1.8,2.8,102.0,,,0.17,0.27,,,,0,0.532,1.387
2085,278910.800,1,0,,,15,2019-12-25,05:28:12.799,-37.8622333421,144.7477573853,17.8631,0.03,165.964,,0.03,,,,1.4,0.7,1.08,2.28,,,,100,0.530,1.390
,278910.800,1,1,,,15,,,-37.8622356975,144.7477522013,16.5770,0.39,186.340,,-0.24,-1.8,2.8,102.1,,,0.17,0.27,,,,0,0.525,1.389
2085,278910.900,1,0,,,15,2019-12-25,05:28:12.899,-37.8622333659,144.7477574041,17.8683,0.01,36.870,,0.01,,,,1.4,0.7,1.08,2.28,,,,100,0.525,1.394
,278910.900,1,1,,,15,,,-37.8622357691,144.7477523224,16.5757,0.39,185.951,,-0.23,-1.8,2.8,102.1,,,0.17,0.27,,,,0,0.520,1.393
2085,278911.000,1,0,,,15,2019-12-25,05:28:12.999,-37.8622333856,144.7477573986,17.8729,0.02,288.435,,-0.00,,,,,,1.08,2.28,,,,100,0.518,1.397
,278911.000,1,1,,,15,,,-37.8622358386,144.7477524261,16.5746,0.40,185.621,,-0.24,-1.8,2.8,102.1,1.4,0.7,0.17,0.27,,,,0,0.515,1.397
2085,278911.100,1,0,,,15,2019-12-25,05:28:13.099,-37.8622334285,144.7477574254,17.8728,0.04,120.466,,-0.04,,,,1.4,0.7,1.08,2.28,,,,100,0.514,1.396
,278911.100,1,1,,25,15,,,-37.8622359174,144.7477525476,16.5730,0.40,185.211,,-0.23,-1.8,2.8,102.1,,,0.17,0.27,,,,0,0.510,1.396
2085,278911.200,1,0,,,15,2019-12-25,05:28:13.199,-37.8622334705,144.7477574447,17.8794,0.03,135.000,,0.00,,,,1.4,0.7,1.08,2.28,,,,100,0.509,1.402
,278911.200,1,1,,,15,,,-37.8622360011,144.7477526687,16.5724,0.40,184.954,,-0.23,-1.8,2.8,102.1,,,0.17,0.27,,,,0,0.505,1.401
2085,278911.300,1,0,,,15,2019-12-25,05:28:13.299,-37.8622334800,144.7477574340,17.8882,0.04,318.576,,0.03,,,,1.4,0.7,1.08,2.28,,,,100,0.504,1.409
,278911.300,1,1,,,15,,,-37.8622360680,144.7477527662,16.5723,0.40,184.692,,-0.23,-1.8,2.8,102.1,,,0.17,0.27,,,,0,0.501,1.408
2085,278911.400,1,0,,,15,2019-12-25,05:28:13.399,-37.8622335263,144.7477574532,17.8912,0.01,341.565,,-0.01,,,,,,1.08,2.28,,,,100,0.499,1.410
,278911.400,1,1,,,15,,,-37.8622361441,144.7477528700,16.5717,0.40,184.345,,-0.23,-1.8,2.8,102.1,1.4,0.7,0.17,0.27,,,,0,0.497,1.410
2085,278911.500,1,0,,,15,2019-12-25,05:28:13.499,-37.8622335732,144.7477574799,17.8949,0.01,140.194,,-0.01,,,,1.4,0.7,1.08,2.28,,,,100,0.495,1.413
,278911.500,1,1,,,15,,,-37.8622362252,144.7477529844,16.5714,0.41,178.315,,-0.23,-1.8,2.9,102.1,,,0.17,0.27,,,,0,0.493,1.412
2085,278911.600,1,0,,,15,2019-12-25,05:28:13.599,-37.8622335869,144.7477575330,17.8972,0.04,65.323,,-0.02,,,,,,1.08,2.28,,,,100,0.495,1.415
,278911.600,1,1,,31,15,,,-37.8622362966,144.7477531335,16.5712,0.42,172.330,,-0.23,-1.8,2.9,102.1,1.4,0.7,0.17,0.27,,,,0,0.490,1.414
2085,278911.700,1,0,,,15,2019-12-25,05:28:13.699,-37.8622336526,144.7477576782,17.8955,0.11,102.758,,-0.03,,,,1.4,0.7,1.08,2.28,,,,100,0.496,1.414
,278911.700,1,1,,,15,,,-37.8622363914,144.7477533447,16.5711,0.43,166.192,,-0.22,-1.8,2.9,102.1,,,0.17,0.27,,,,0,0.487,1.411
2085,278911.800,1,0,,,15,2019-12-25,05:28:13.799,-37.8622336792,144.7477578642,17.9026,0.15,84.369,,0.05,,,,1.4,0.7,1.08,2.28,,,,100,0.498,1.422
,278911.800,1,1,,,15,,,-37.8622364690,144.7477535947,16.5726,0.45,161.095,,-0.22,-1.8,2.9,102.1,,,0.17,0.27,,,,0,0.487,1.416
2085,278911.900,1,0,,,15,2019-12-25,05:28:13.899,-37.8622337004,144.7477580584,17.9086,0.16,87.839,,0.04,,,,1.4,0.7,1.08,2.28,,,,100,0.498,1.426
,278911.900,1,1,,,15,,,-37.8622365531,144.7477538730,16.5740,0.46,155.568,,-0.22,-1.8,2.9,102.1,,,0.17,0.27,,,,0,0.485,1.420
2085,278912.000,1,0,,,15,2019-12-25,05:28:13.999,-37.8622337380,144.7477583128,17.9071,0.21,92.161,,-0.01,,,,,,1.08,2.28,,,,100,0.500,1.424
,278912.000,1,1,,,15,,,-37.8622366445,144.7477542041,16.5750,0.49,151.022,,-0.22,-1.8,2.9,102.1,1.4,0.7,0.17,0.27,,,,0,0.484,1.417
2085,278912.100,1,0,,,15,2019-12-25,05:28:14.099,-37.8622337727,144.7477586084,17.9032,0.26,91.783,,-0.04,,,,1.4,0.7,1.08,2.28,,,,100,0.501,1.420
,278912.100,1,1,,25,15,,,-37.8622367378,144.7477545818,16.5756,0.51,146.413,,-0.21,-1.8,3.0,102.1,,,0.17,0.27,,,,0,0.483,1.413
2085,278912.200,1,0,,,15,2019-12-25,05:28:14.199,-37.8622337994,144.7477589615,17.9000,0.32,93.644,,-0.02,,,,1.4,0.7,1.08,2.28,,,,100,0.505,1.417
,278912.200,1,1,,,15,,,-37.8622368380,144.7477550173,16.5768,0.54,142.466,,-0.21,-1.8,3.0,102.1,,,0.17,0.27,,,,0,0.484,1.409
2085,278912.300,1,0,,,15,2019-12-25,05:28:14.299,-37.8622338057,144.7477593801,17.8914,0.37,93.886,,-0.05,,,,1.4,0.7,1.08,2.28,,,,100,0.510,1.410
,278912.300,1,1,,,15,,,-37.8622369410,144.7477555062,16.5776,0.57,139.434,,-0.21,-1.8,3.0,102.1,,,0.17,0.27,,,,0,0.487,1.401
2085,278912.400,1,0,,,15,2019-12-25,05:28:14.399,-37.8622337912,144.7477598338,17.8880,0.39,89.121,,0.02,,,,1.4,0.7,1.08,2.28,,,,100,0.517,1.409
,278912.400,1,1,,,15,,,-37.8622370293,144.7477560258,16.5794,0.60,137.175,,-0.21,-1.9,3.0,102.1,,,0.17,0.27,,,,0,0.491,1.398
2085,278912.500,1,0,,,15,2019-12-25,05:28:14.499,-37.8622338154,144.7477603331,17.8808,0.41,91.685,,-0.01,,,,,,1.08,2.28,,,,100,0.520,1.402
,278912.500,1,1,,,15,,,-37.8622371345,144.7477565702,16.5806,0.62,135.909,,-0.21,-1.9,3.0,102.0,1.4,0.7,0.17,0.27,,,,0,0.495,1.391
2085,278912.600,1,0,,,15,2019-12-25,05:28:14.599,-37.8622337961,144.7477608500,17.8777,0.43,87.715,,0.02,,,,1.4,0.7,1.08,2.28,,,,100,0.528,1.401
,278912.600,1,1,,31,15,,,-37.8622372247,144.7477571328,16.5824,0.62,135.000,,-0.20,-1.9,3.0,102.0,,,0.17,0.27,,,,0,0.502,1.389
2085,278912.700,1,0,,,15,2019-12-25,05:28:14.699,-37.8622337938,144.7477613981,17.8731,0.48,93.013,,-0.04,,,,1.4,0.7,1.08,2.28,,,,100,0.535,1.397
,278912.700,1,1,,,15,,,-37.8622373527,144.7477577266,16.5833,0.63,135.000,,-0.21,-1.9,3.0,102.0,,,0.17,0.27,,,,0,0.510,1.387
2085,278912.800,1,0,,,15,2019-12-25,05:28:14.799,-37.8622338001,144.7477619285,17.8706,0.46,94.991,,-0.04,,,,1.4,0.7,1.08,2.28,,,,100,0.540,1.396
,278912.800,1,1,,,15,,,-37.8622374839,144.7477583120,16.5841,0.63,134.864,,-0.20,-1.9,3.0,102.0,,,0.17,0.27,,,,0,0.518,1.387
2085,278912.900,1,0,,,15,2019-12-25,05:28:14.899,-37.8622337604,144.7477624185,17.8679,0.42,89.185,,-0.04,,,,1.4,0.7,1.08,2.28,,,,100,0.549,1.396
,278912.900,1,1,,,15,,,-37.8622375925,144.7477588768,16.5850,0.63,134.865,,-0.20,-1.9,3.0,102.0,,,0.17,0.27,,,,0,0.527,1.387
2085,278913.000,1,0,,,15,2019-12-25,05:28:14.999,-37.8622336920,144.7477629443,17.8718,0.46,86.737,,0.03,,,,,,1.08,2.28,,,,100,0.562,1.404
,278913.000,1,1,,,15,,,-37.8622376884,144.7477594579,16.5870,0.63,134.663,,-0.20,-1.9,2.9,102.0,1.4,0.7,0.17,0.27,,,,0,0.540,1.393
2085,278913.100,1,0,,,15,2019-12-25,05:28:15.099,-37.8622336681,144.7477634990,17.8706,0.49,93.489,,-0.03,,,,1.4,0.7,1.08,2.28,,,,100,0.571,1.405
,278913.100,1,1,,25,15,,,-37.8622378032,144.7477600596,16.5883,0.64,134.665,,-0.20,-1.9,2.9,102.0,,,0.17,0.27,,,,0,0.550,1.395
2085,278913.200,1,0,,,15,2019-12-25,05:28:15.199,-37.8622336437,144.7477640248,17.8657,0.47,93.691,,-0.06,,,,1.4,0.7,1.08,2.28,,,,100,0.579,1.402
,278913.200,1,1,,,15,,,-37.8622379144,144.7477606467,16.5890,0.64,134.466,,-0.20,-1.9,2.9,102.0,,,0.17,0.27,,,,0,0.560,1.394
2085,278913.300,1,0,,,15,2019-12-25,05:28:15.299,-37.8622335622,144.7477645221,17.8685,0.45,86.152,,0.01,,,,1.4,0.7,1.08,2.28,,,,100,0.592,1.410
,278913.300,1,1,,,15,,,-37.8622379968,144.7477612239,16.5906,0.64,134.334,,-0.20,-1.9,2.9,102.0,,,0.17,0.27,,,,0,0.572,1.400
2085,278913.400,1,0,,,15,2019-12-25,05:28:15.399,-37.8622334826,144.7477650387,17.8755,0.47,87.089,,0.04,,,,1.4,0.7,1.08,2.28,,,,100,0.603,1.420
,278913.400,1,1,,,15,,,-37.8622380778,144.7477618243,16.5930,0.67,131.648,,-0.19,-1.9,3.0,102.0,,,0.17,0.27,,,,0,0.584,1.409
2085,278913.500,1,0,,,15,2019-12-25,05:28:15.499,-37.8622334390,144.7477656231,17.8814,0.54,91.807,,0.03,,,,,,1.08,2.28,,,,100,0.614,1.427
,278913.500,1,1,,,15,,,-37.8622381749,144.7477624914,16.5958,0.71,129.602,,-0.19,-1.9,3.0,102.0,1.4,0.7,0.17,0.27,,,,0,0.594,1.416
2085,278913.600,1,0,,,15,2019-12-25,05:28:15.599,-37.8622333944,144.7477662329,17.8865,0.56,90.613,,-0.00,,,,1.4,0.7,1.08,2.28,,,,100,0.625,1.434
,278913.600,1,1,,31,15,,,-37.8622382674,144.7477631977,16.5982,0.75,127.220,,-0.19,-1.9,3.0,101.9,,,0.17,0.27,,,,0,0.604,1.423
2085,278913.700,1,0,,,15,2019-12-25,05:28:15.699,-37.8622333634,144.7477669148,17.8952,0.62,90.276,,0.05,,,,1.4,0.7,1.08,2.28,,,,100,0.635,1.444
,278913.700,1,1,,,15,,,-37.8622383517,144.7477639586,16.6016,0.79,125.293,,-0.19,-1.9,3.0,101.9,,,0.17,0.27,,,,0,0.612,1.431
2085,278913.800,1,0,,,15,2019-12-25,05:28:15.799,-37.8622333567,144.7477676858,17.8916,0.70,92.060,,-0.05,,,,1.4,0.7,1.08,2.28,,,,100,0.645,1.442
,278913.800,1,1,,,15,,,-37.8622384448,144.7477647864,16.6038,0.83,123.338,,-0.18,-1.9,3.0,101.9,,,0.17,0.27,,,,0,0.620,1.430
2085,278913.900,1,0,,,15,2019-12-25,05:28:15.899,-37.8622333226,144.7477685047,17.8967,0.73,89.141,,0.03,,,,1.4,0.7,1.08,2.28,,,,100,0.656,1.450
,278913.900,1,1,,,15,,,-37.8622385217,144.7477656784,16.6078,0.92,120.238,,-0.17,-1.9,3.1,101.9,,,0.17,0.27,,,,0,0.629,1.434
2085,278914.000,1,0,,,15,2019-12-25,05:28:15.999,-37.8622333534,144.7477694872,17.8913,0.88,93.057,,-0.06,,,,,,1.08,2.28,,,,100,0.665,1.446
,278914.000,1,1,,,15,,,-37.8622386283,144.7477667348,16.6114,1.09,116.257,,-0.16,-1.9,3.3,101.9,1.4,0.7,0.17,0.27,,,,0,0.634,1.428
2085,278914.100,1,0,,,15,2019-12-25,05:28:16.099,-37.8622333200,144.7477707067,17.8939,1.10,89.374,,0.00,,,,1.4,0.7,1.08,2.28,,,,100,0.686,1.454
,278914.100,1,1,,25,15,,,-37.8622387165,144.7477680230,16.6171,1.29,113.281,,-0.15,-1.9,3.4,101.9,,,0.17,0.27,,,,0,0.645,1.430
2085,278914.200,1,0,,,15,2019-12-25,05:28:16.199,-37.8622332681,144.7477721009,17.8936,1.28,90.938,,-0.05,,,,1.4,0.7,1.08,2.28,,,,100,0.704,1.458
,278914.200,1,1,,,15,,,-37.8622388634,144.7477695483,16.6225,1.55,110.712,,-0.14,-1.9,3.7,101.9,,,0.17,0.27,,,,0,0.661,1.433
2085,278914.300,1,0,,,15,2019-12-25,05:28:16.299,-37.8622332231,144.7477738956,17.8877,1.65,92.298,,-0.08,,,,1.4,0.7,1.08,2.28,,,,100,0.734,1.463
,278914.300,1,1,,,15,,,-37.8622390413,144.7477714458,16.6284,1.88,108.280,,-0.13,-1.9,3.9,102.0,,,0.17,0.27,,,,0,0.682,1.432
2085,278914.400,1,0,,,15,2019-12-25,05:28:16.399,-37.8622331852,144.7477760963,17.8922,2.01,91.829,,0.01,,,,1.4,0.7,1.08,2.28,,,,100,0.769,1.479
,278914.400,1,1,,,15,,,-37.8622392337,144.7477737331,16.6362,2.22,106.729,,-0.13,-1.9,4.1,102.0,,,0.17,0.27,,,,0,0.704,1.440
2085,278914.500,1,0,,,15,2019-12-25,05:28:16.499,-37.8622331452,144.7477786862,17.8918,2.33,91.154,,-0.01,,,,,,1.08,2.28,,,,100,0.805,1.491
,278914.500,1,1,,,15,,,-37.8622394362,144.7477764020,16.6433,2.56,105.552,,-0.14,-1.9,4.2,102.0,1.4,0.7,0.17,0.27,,,,0,0.728,1.445
2085,278914.600,1,0,,,15,2019-12-25,05:28:16.599,-37.8622331080,144.7477816648,17.8893,2.67,90.537,,-0.02,,,,1.4,0.7,1.08,2.28,,,,100,0.842,1.504
,278914.600,1,1,,31,15,,,-37.8622396366,144.7477794348,16.6491,2.85,104.378,,-0.15,-1.9,4.2,102.1,,,0.17,0.27,,,,0,0.752,1.450
2085,278914.700,1,0,,,15,2019-12-25,05:28:16.699,-37.8622330844,144.7477850059,17.8940,2.99,90.786,,0.04,,,,1.4,0.7,1.08,2.28,,,,100,0.877,1.523
,278914.700,1,1,,,15,,,-37.8622398484,144.7477828034,16.6564,3.12,103.849,,-0.13,-2.0,4.1,102.1,,,0.17,0.27,,,,0,0.777,1.461
2085,278914.800,1,0,,,15,2019-12-25,05:28:16.799,-37.8622330557,144.7477886293,17.8911,3.23,90.692,,-0.03,,,,1.4,0.7,1.08,2.28,,,,100,0.912,1.535
,278914.800,1,1,,,15,,,-37.8622400713,144.7477864656,16.6644,3.40,103.590,,-0.11,-2.1,4.0,102.2,,,0.17,0.27,,,,0,0.803,1.466
2085,278914.900,1,0,,,15,2019-12-25,05:28:16.899,-37.8622331173,144.7477925909,17.8879,3.53,92.238,,-0.04,,,,1.4,0.7,1.08,2.28,,,,100,0.942,1.544
,278914.900,1,1,,,15,,,-37.8622403522,144.7477904435,16.6735,3.67,103.718,,-0.09,-2.2,4.0,102.3,,,0.17,0.27,,,,0,0.826,1.469
2085,278915.000,1,0,,,15,2019-12-25,05:28:16.999,-37.8622332344,144.7477967511,17.8820,3.71,92.996,,-0.07,,,,,,1.08,2.28,,,,100,0.966,1.547
,278915.000,1,1,,,15,,,-37.8622406898,144.7477946721,16.6816,3.93,104.439,,-0.11,-2.2,4.2,102.6,1.4,0.7,0.17,0.27,,,,0,0.849,1.470
2085,278915.100,1,0,,,15,2019-12-25,05:28:17.099,-37.8622333587,144.7478011613,17.8786,3.93,92.495,,-0.02,,,,1.5,0.7,1.08,2.28,,,,100,0.995,1.556
,278915.100,1,1,,25,15,,,-37.8622410039,144.7477991456,16.6912,4.15,105.071,,-0.08,-2.3,4.2,103.1,,,0.17,0.27,,,,0,0.868,1.471
2085,278915.200,1,0,,,15,2019-12-25,05:28:17.199,-37.8622336287,144.7478058477,17.8666,4.18,94.420,,-0.09,,,,1.5,0.7,1.08,2.28,,,,100,1.009,1.549
,278915.200,1,1,,,15,,,-37.8622414302,144.7478038639,16.7026,4.36,106.090,,-0.06,-2.3,4.2,103.8,,,0.17,0.27,,,,0,0.885,1.462
2085,278915.300,1,0,,,15,2019-12-25,05:28:17.299,-37.8622339844,144.7478107680,17.8728,4.38,95.331,,0.13,,,,1.5,0.7,1.08,2.28,,,,100,1.026,1.556
,278915.300,1,1,,,15,,,-37.8622419404,144.7478087933,16.7170,4.57,106.948,,-0.07,-2.3,4.2,104.6,,,0.17,0.27,,,,0,0.901,1.466
2085,278915.400,1,0,,,15,2019-12-25,05:28:17.399,-37.8622344323,144.7478157983,17.8628,4.49,96.592,,-0.05,,,,1.5,0.7,1.08,2.28,,,,100,1.037,1.545
,278915.400,1,1,,,15,,,-37.8622425490,144.7478138811,16.7288,4.76,107.986,,-0.05,-2.3,4.3,105.5,,,0.17,0.27,,,,0,0.918,1.459
2085,278915.500,1,0,,,15,2019-12-25,05:28:17.499,-37.8622350490,144.7478210313,17.8457,4.70,98.563,,-0.12,,,,,,1.08,2.28,,,,100,1.044,1.529
,278915.500,1,1,,,15,,,-37.8622433030,144.7478191505,16.7407,4.93,109.376,,-0.03,-2.2,4.3,106.7,1.5,0.7,0.17,0.27,,,,0,0.933,1.446
2085,278915.600,1,0,,,15,2019-12-25,05:28:17.599,-37.8622358082,144.7478263881,17.8328,4.85,100.429,,-0.08,,,,1.5,0.7,1.08,2.28,,,,100,1.048,1.514
,278915.600,1,1,,31,15,,,-37.8622442117,144.7478245583,16.7528,5.11,111.104,,-0.06,-2.1,4.2,108.0,,,0.17,0.27,,,,0,0.948,1.437
2085,278915.700,1,0,,,15,2019-12-25,05:28:17.699,-37.8622367607,144.7478319133,17.8178,5.01,102.220,,-0.07,,,,1.5,0.7,1.08,2.28,,,,100,1.050,1.496
,278915.700,1,1,,,15,,,-37.8622452896,144.7478301020,16.7636,5.27,112.855,,-0.07,-2.0,4.1,109.5,,,0.17,0.27,,,,0,0.962,1.427
2085,278915.800,1,0,,,15,2019-12-25,05:28:17.799,-37.8622378552,144.7478376790,17.8068,5.23,103.252,,-0.01,,,,1.5,0.7,1.08,2.28,,,,100,1.061,1.488
,278915.800,1,1,,,15,,,-37.8622465129,144.7478357999,16.7720,5.44,114.827,,-0.11,-2.1,3.8,111.1,,,0.17,0.27,,,,0,0.977,1.423
2085,278915.900,1,0,,,15,2019-12-25,05:28:17.899,-37.8622390782,144.7478434728,17.7958,5.31,104.965,,-0.02,,,,1.5,0.7,1.08,2.28,,,,100,1.066,1.478
,278915.900,1,1,,,15,,,-37.8622479122,144.7478415615,16.7820,5.58,116.905,,-0.02,-2.2,3.7,113.0,,,0.17,0.27,,,,0,0.997,1.422
2085,278916.000,1,0,,,15,2019-12-25,05:28:17.999,-37.8622406682,144.7478492322,17.7704,5.37,109.029,,-0.13,,,,,,1.08,2.28,,,,100,1.050,1.442
,278916.000,1,1,,,15,,,-37.8622496075,144.7478473126,16.7983,5.75,119.442,,0.07,-2.1,3.8,114.8,1.5,0.7,0.17,0.27,,,,0,1.008,1.401
2085,278916.100,1,0,,,15,2019-12-25,05:28:18.099,-37.8622424872,144.7478549825,17.7611,5.45,111.536,,0.01,,,,1.5,0.7,1.08,2.28,,,,100,1.039,1.417
,278916.100,1,1,,25,15,,,-37.8622515428,144.7478530828,16.8210,5.92,121.784,,0.09,-1.8,4.1,116.7,,,0.17,0.27,,,,0,1.021,1.388
2085,278916.200,1,0,,,15,2019-12-25,05:28:18.199,-37.8622445913,144.7478608592,17.7434,5.66,113.966,,-0.06,,,,1.5,0.7,1.08,2.28,,,,100,1.031,1.384
,278916.200,1,1,,,15,,,-37.8622537322,144.7478589195,16.8413,6.08,123.930,,0.04,-1.6,4.5,118.8,,,0.17,0.27,,,,0,1.031,1.370
2085,278916.300,1,0,,,15,2019-12-25,05:28:18.299,-37.8622468355,144.7478667865,17.7234,5.75,115.144,,-0.08,,,,1.5,0.7,1.08,2.28,,,,100,1.032,1.358
,278916.300,1,1,,,15,,,-37.8622560936,144.7478647784,16.8577,6.21,126.050,,0.04,-1.5,4.9,121.1,,,0.17,0.27,,,,0,1.044,1.357
2085,278916.400,1,0,,,15,2019-12-25,05:28:18.399,-37.8622493922,144.7478728173,17.7047,5.98,117.757,,-0.11,,,,1.4,0.7,1.08,2.28,,,,100,1.026,1.331
,278916.400,1,1,,,15,,,-37.8622588132,144.7478706280,16.8755,6.30,128.498,,0.08,-1.4,5.0,123.6,,,0.17,0.27,,,,0,1.065,1.350
2085,278916.500,1,0,,,15,2019-12-25,05:28:18.499,-37.8622523263,144.7478788421,17.6985,6.16,121.069,,0.03,,,,,,1.08,2.28,,,,100,1.020,1.311
,278916.500,1,1,,,15,,,-37.8622618188,144.7478764191,16.8967,6.42,130.898,,0.10,-1.3,4.9,125.4,1.4,0.7,0.17,0.27,,,,0,1.077,1.342
2085,278916.600,1,0,,,15,2019-12-25,05:28:18.599,-37.8622555408,144.7478848037,17.6909,6.29,123.811,,-0.00,,,,1.4,0.7,1.08,2.28,,,,100,1.014,1.288
,278916.600,1,1,,31,15,,,-37.8622650673,144.7478821385,16.9191,6.51,133.307,,0.11,-1.1,4.7,127.5,,,0.18,0.27,,,,0,1.085,1.331
2085,278916.700,1,0,,,15,2019-12-25,05:28:18.699,-37.8622589297,144.7478905989,17.6864,6.28,126.076,,0.01,,,,1.4,0.7,1.08,2.28,,,,100,1.009,1.267
,278916.700,1,1,,,15,,,-37.8622685153,144.7478877116,16.9413,6.57,135.746,,0.11,-1.1,4.7,129.2,,,0.18,0.27,,,,0,1.096,1.325
2085,278916.800,1,0,,,15,2019-12-25,05:28:18.799,-37.8622624848,144.7478962986,17.6851,6.32,127.846,,0.04,,,,1.4,0.7,1.08,2.28,,,,100,1.009,1.253
,278916.800,1,1,,,15,,,-37.8622721483,144.7478931535,16.9647,6.65,138.279,,0.13,-1.3,4.8,130.6,,,0.18,0.27,,,,0,1.109,1.323
2085,278916.900,1,0,,,15,2019-12-25,05:28:18.899,-37.8622662580,144.7479018780,17.6826,6.40,130.203,,0.02,,,,1.4,0.7,1.08,2.28,,,,100,1.008,1.237
,278916.900,1,1,,,15,,,-37.8622760069,144.7478984505,16.9882,6.74,140.773,,0.12,-1.5,4.9,132.3,,,0.18,0.27,,,,0,1.125,1.322
2085,278917.000,1,0,,,15,2019-12-25,05:28:18.999,-37.8622704332,144.7479073000,17.6792,6.59,133.961,,0.01,,,,,,1.08,2.28,,,,100,0.994,1.210
,278917.000,1,1,,,15,,,-37.8622801704,144.7479035615,17.0117,6.79,143.395,,0.15,-1.5,4.9,133.9,1.4,0.7,0.18,0.27,,,,0,1.131,1.314
2085,278917.100,1,0,,,15,2019-12-25,05:28:19.099,-37.8622749525,144.7479124932,17.6709,6.71,137.367,,-0.03,,,,1.4,0.7,1.08,2.28,,,,100,0.975,1.177
,278917.100,1,1,,25,15,,,-37.8622846091,144.7479084491,17.0358,6.88,146.164,,0.16,-1.4,4.8,135.5,,,0.18,0.27,,,,0,1.131,1.297
2085,278917.200,1,0,,,15,2019-12-25,05:28:19.199,-37.8622796068,144.7479175541,17.6656,6.75,138.922,,-0.01,,,,1.4,0.7,1.08,2.28,,,,100,0.974,1.160
,278917.200,1,1,,,15,,,-37.8622892273,144.7479131692,17.0598,6.97,148.464,,0.15,-1.3,4.9,138.0,,,0.18,0.27,,,,0,1.137,1.288
2085,278917.300,1,0,,,15,2019-12-25,05:28:19.299,-37.8622844491,144.7479225181,17.6744,6.87,140.674,,0.15,,,,1.4,0.7,1.08,2.28,,,,100,0.978,1.155
,278917.300,1,1,,,15,,,-37.8622940403,144.7479177594,17.0855,7.03,150.382,,0.17,-1.4,4.8,140.4,,,0.18,0.27,,,,0,1.145,1.288
2085,278917.400,1,0,,,15,2019-12-25,05:28:19.399,-37.8622894832,144.7479272546,17.6762,6.91,143.070,,0.10,,,,1.4,0.7,1.08,2.28,,,,100,0.975,1.140
